step,1-1hit,1-2hit,1-3hit,2-1hit,2-2hit,2-3hit,
1253,0.2480,0.2441,0.2432,0.4414,0.2432,0.2432,
1254,0.2480,0.2441,0.2432,0.4414,0.2432,0.2432,
1255,0.2480,0.2441,0.2432,0.4414,0.2441,0.2432,
1256,0.2480,0.2451,0.2432,0.4424,0.2441,0.2432,
1257,0.2480,0.2451,0.2432,0.4424,0.2441,0.2441,
1258,0.2490,0.2451,0.2441,0.4424,0.2441,0.2441,
1259,0.2490,0.2451,0.2441,0.4424,0.2441,0.2441,
1260,0.2490,0.2451,0.2441,0.4434,0.2441,0.2441,
1261,0.2490,0.2461,0.2441,0.4434,0.2461,0.2441,
1262,0.2490,0.2461,0.2441,0.4434,0.2461,0.2441,
1263,0.2490,0.2461,0.2451,0.4453,0.2461,0.2461,
1264,0.2500,0.2461,0.2451,0.4453,0.2461,0.2461,
1265,0.2500,0.2461,0.2451,0.4453,0.2461,0.2461,
1266,0.2500,0.2461,0.2451,0.4463,0.2461,0.2461,
1267,0.2500,0.2471,0.2451,0.4463,0.2471,0.2461,
1268,0.2500,0.2471,0.2451,0.4463,0.2471,0.2461,
1269,0.2510,0.2471,0.2461,0.4463,0.2471,0.2471,
1270,0.2510,0.2471,0.2461,0.4473,0.2471,0.2471,
1271,0.2510,0.2471,0.2461,0.4473,0.2471,0.2471,
1272,0.2510,0.2471,0.2461,0.4473,0.2471,0.2471,
1273,0.2510,0.2490,0.2461,0.4482,0.2480,0.2471,
1274,0.2510,0.2490,0.2461,0.4482,0.2480,0.2471,
1275,0.2520,0.2490,0.2471,0.4482,0.2480,0.2480,
1276,0.2520,0.2490,0.2471,0.4492,0.2480,0.2480,
1277,0.2520,0.2490,0.2471,0.4492,0.2480,0.2480,
1278,0.2520,0.2490,0.2471,0.4492,0.2490,0.2480,
1279,0.2520,0.2500,0.2471,0.4492,0.2490,0.2480,
1280,0.2520,0.2500,0.2471,0.4512,0.2490,0.2480,
1281,0.2539,0.2500,0.2490,0.4512,0.2490,0.2490,
1282,0.2539,0.2500,0.2490,0.4512,0.2490,0.2490,
1283,0.2539,0.2500,0.2490,0.4521,0.2490,0.2490,
1284,0.2539,0.2500,0.2490,0.4521,0.2500,0.2490,
1285,0.2539,0.2510,0.2490,0.4521,0.2500,0.2490,
1286,0.2539,0.2510,0.2490,0.4531,0.2500,0.2490,
1287,0.2549,0.2510,0.2500,0.4531,0.2500,0.2500,
1288,0.2549,0.2510,0.2500,0.4531,0.2500,0.2500,
1289,0.2549,0.2510,0.2500,0.4531,0.2500,0.2500,
1290,0.2549,0.2510,0.2500,0.4541,0.2500,0.2500,
1291,0.2549,0.2520,0.2500,0.4541,0.2520,0.2500,
1292,0.2549,0.2520,0.2500,0.4541,0.2520,0.2500,
1293,0.2559,0.2520,0.2500,0.4551,0.2520,0.2510,
1294,0.2559,0.2520,0.2510,0.4551,0.2520,0.2510,
1295,0.2559,0.2520,0.2510,0.4551,0.2520,0.2510,
1296,0.2559,0.2520,0.2510,0.4551,0.2520,0.2510,
1297,0.2559,0.2529,0.2510,0.4561,0.2529,0.2510,
1298,0.2559,0.2529,0.2510,0.4561,0.2529,0.2510,
1299,0.2568,0.2529,0.2510,0.4561,0.2529,0.2529,
1300,0.2568,0.2529,0.2520,0.4580,0.2529,0.2529,
1301,0.2568,0.2529,0.2520,0.4580,0.2529,0.2529,
1302,0.2568,0.2529,0.2520,0.4580,0.2529,0.2529,
1303,0.2568,0.2539,0.2520,0.4590,0.2539,0.2529,
1304,0.2568,0.2539,0.2520,0.4590,0.2539,0.2529,
1305,0.2578,0.2539,0.2520,0.4590,0.2539,0.2539,
1306,0.2578,0.2539,0.2529,0.4590,0.2539,0.2539,
1307,0.2578,0.2539,0.2529,0.4600,0.2539,0.2539,
1308,0.2578,0.2539,0.2529,0.4600,0.2539,0.2539,
1309,0.2578,0.2559,0.2529,0.4600,0.2549,0.2539,
1310,0.2578,0.2559,0.2529,0.4609,0.2549,0.2539,
1311,0.2588,0.2559,0.2529,0.4609,0.2549,0.2549,
1312,0.2588,0.2559,0.2549,0.4609,0.2549,0.2549,
1313,0.2588,0.2559,0.2549,0.4619,0.2549,0.2549,
1314,0.2588,0.2559,0.2549,0.4619,0.2549,0.2549,
1315,0.2588,0.2568,0.2549,0.4619,0.2559,0.2549,
1316,0.2588,0.2568,0.2549,0.4639,0.2559,0.2549,
1317,0.2607,0.2568,0.2549,0.4639,0.2559,0.2559,
1318,0.2607,0.2568,0.2559,0.4639,0.2559,0.2559,
1319,0.2607,0.2568,0.2559,0.4639,0.2559,0.2559,
1320,0.2607,0.2568,0.2559,0.4648,0.2568,0.2559,
1321,0.2607,0.2578,0.2559,0.4648,0.2568,0.2559,
1322,0.2607,0.2578,0.2559,0.4648,0.2568,0.2559,
1323,0.2617,0.2578,0.2568,0.4658,0.2568,0.2568,
1324,0.2617,0.2578,0.2568,0.4658,0.2568,0.2568,
1325,0.2617,0.2578,0.2568,0.4658,0.2568,0.2568,
1326,0.2617,0.2578,0.2568,0.4668,0.2588,0.2568,
1327,0.2617,0.2588,0.2568,0.4668,0.2588,0.2568,
1328,0.2627,0.2588,0.2568,0.4668,0.2588,0.2568,
1329,0.2627,0.2588,0.2578,0.4678,0.2588,0.2588,
1330,0.2627,0.2588,0.2578,0.4678,0.2588,0.2588,
1331,0.2627,0.2588,0.2578,0.4678,0.2588,0.2588,
1332,0.2627,0.2588,0.2578,0.4688,0.2598,0.2588,
1333,0.2627,0.2598,0.2578,0.4688,0.2598,0.2588,
1334,0.2637,0.2598,0.2578,0.4688,0.2598,0.2588,
1335,0.2637,0.2598,0.2588,0.4688,0.2598,0.2598,
1336,0.2637,0.2598,0.2588,0.4707,0.2598,0.2598,
1337,0.2637,0.2598,0.2588,0.4707,0.2598,0.2598,
1338,0.2637,0.2598,0.2588,0.4707,0.2607,0.2598,
1339,0.2637,0.2607,0.2588,0.4717,0.2607,0.2598,
1340,0.2646,0.2607,0.2588,0.4717,0.2607,0.2607,
1341,0.2646,0.2607,0.2598,0.4717,0.2607,0.2607,
1342,0.2646,0.2607,0.2598,0.4727,0.2607,0.2607,
1343,0.2646,0.2607,0.2598,0.4727,0.2607,0.2607,
1344,0.2646,0.2627,0.2598,0.4727,0.2617,0.2607,
1345,0.2646,0.2627,0.2598,0.4736,0.2617,0.2607,
1346,0.2666,0.2627,0.2598,0.4736,0.2617,0.2617,
1347,0.2666,0.2627,0.2617,0.4736,0.2617,0.2617,
1348,0.2666,0.2627,0.2617,0.4736,0.2617,0.2617,
1349,0.2666,0.2627,0.2617,0.4746,0.2617,0.2617,
1350,0.2666,0.2637,0.2617,0.4746,0.2627,0.2617,
1351,0.2666,0.2637,0.2617,0.4746,0.2627,0.2617,
1352,0.2676,0.2637,0.2617,0.4766,0.2627,0.2627,
1353,0.2676,0.2637,0.2627,0.4766,0.2627,0.2627,
1354,0.2676,0.2637,0.2627,0.4766,0.2627,0.2627,
1355,0.2676,0.2637,0.2627,0.4775,0.2627,0.2627,
1356,0.2676,0.2646,0.2627,0.4775,0.2646,0.2627,
1357,0.2686,0.2646,0.2627,0.4775,0.2646,0.2627,
1358,0.2686,0.2646,0.2627,0.4775,0.2646,0.2637,
1359,0.2686,0.2646,0.2637,0.4785,0.2646,0.2637,
1360,0.2686,0.2646,0.2637,0.4785,0.2646,0.2637,
1361,0.2686,0.2646,0.2637,0.4785,0.2646,0.2637,
1362,0.2686,0.2656,0.2637,0.4795,0.2656,0.2637,
1363,0.2695,0.2656,0.2637,0.4795,0.2656,0.2637,
1364,0.2695,0.2656,0.2637,0.4795,0.2656,0.2656,
1365,0.2695,0.2656,0.2646,0.4805,0.2656,0.2656,
1366,0.2695,0.2656,0.2646,0.4805,0.2656,0.2656,
1367,0.2695,0.2656,0.2646,0.4805,0.2656,0.2656,
1368,0.2695,0.2666,0.2646,0.4805,0.2666,0.2656,
1369,0.2705,0.2666,0.2646,0.4814,0.2666,0.2656,
1370,0.2705,0.2666,0.2646,0.4814,0.2666,0.2666,
1371,0.2705,0.2666,0.2656,0.4814,0.2666,0.2666,
1372,0.2705,0.2666,0.2656,0.4834,0.2666,0.2666,
1373,0.2705,0.2666,0.2656,0.4834,0.2666,0.2666,
1374,0.2705,0.2686,0.2656,0.4834,0.2676,0.2666,
1375,0.2715,0.2686,0.2656,0.4834,0.2676,0.2666,
1376,0.2715,0.2686,0.2656,0.4844,0.2676,0.2676,
1377,0.2715,0.2686,0.2666,0.4844,0.2676,0.2676,
1378,0.2715,0.2686,0.2666,0.4844,0.2676,0.2676,
1379,0.2715,0.2686,0.2666,0.4854,0.2676,0.2676,
1380,0.2715,0.2695,0.2666,0.4854,0.2686,0.2676,
1381,0.2734,0.2695,0.2666,0.4854,0.2686,0.2676,
1382,0.2734,0.2695,0.2666,0.4863,0.2686,0.2686,
1383,0.2734,0.2695,0.2686,0.4863,0.2686,0.2686,
1384,0.2734,0.2695,0.2686,0.4863,0.2686,0.2686,
1385,0.2734,0.2695,0.2686,0.4863,0.2686,0.2686,
1386,0.2734,0.2705,0.2686,0.4873,0.2695,0.2686,
1387,0.2744,0.2705,0.2686,0.4873,0.2695,0.2686,
1388,0.2744,0.2705,0.2686,0.4873,0.2695,0.2695,
1389,0.2744,0.2705,0.2695,0.4883,0.2695,0.2695,
1390,0.2744,0.2705,0.2695,0.4883,0.2695,0.2695,
1391,0.2744,0.2705,0.2695,0.4883,0.2695,0.2695,
1392,0.2744,0.2715,0.2695,0.4902,0.2715,0.2695,
1393,0.2754,0.2715,0.2695,0.4902,0.2715,0.2695,
1394,0.2754,0.2715,0.2695,0.4902,0.2715,0.2715,
1395,0.2754,0.2715,0.2705,0.4902,0.2715,0.2715,
1396,0.2754,0.2715,0.2705,0.4912,0.2715,0.2715,
1397,0.2754,0.2715,0.2705,0.4912,0.2715,0.2715,
1398,0.2754,0.2725,0.2705,0.4912,0.2725,0.2715,
1399,0.2764,0.2725,0.2705,0.4922,0.2725,0.2715,
1400,0.2764,0.2725,0.2705,0.4922,0.2725,0.2725,
1401,0.2764,0.2725,0.2715,0.4922,0.2725,0.2725,
1402,0.2764,0.2725,0.2715,0.4932,0.2725,0.2725,
1403,0.2764,0.2725,0.2715,0.4932,0.2725,0.2725,
1404,0.2764,0.2734,0.2715,0.4932,0.2734,0.2725,
1405,0.2773,0.2734,0.2715,0.4941,0.2734,0.2725,
1406,0.2773,0.2734,0.2715,0.4941,0.2734,0.2734,
1407,0.2773,0.2734,0.2725,0.4941,0.2734,0.2734,
1408,0.2773,0.2734,0.2725,0.4941,0.2734,0.2734,
1409,0.2773,0.2734,0.2725,0.4961,0.2734,0.2734,
1410,0.2773,0.2754,0.2725,0.4961,0.2744,0.2734,
1411,0.2793,0.2754,0.2725,0.4961,0.2744,0.2734,
1412,0.2793,0.2754,0.2725,0.4971,0.2744,0.2744,
1413,0.2793,0.2754,0.2744,0.4971,0.2744,0.2744,
1414,0.2793,0.2754,0.2744,0.4971,0.2744,0.2744,
1415,0.2793,0.2754,0.2744,0.4980,0.2744,0.2744,
1416,0.2793,0.2764,0.2744,0.4980,0.2754,0.2744,
1417,0.2803,0.2764,0.2744,0.4980,0.2754,0.2744,
1418,0.2803,0.2764,0.2744,0.4980,0.2754,0.2754,
1419,0.2803,0.2764,0.2754,0.4990,0.2754,0.2754,
1420,0.2803,0.2764,0.2754,0.4990,0.2754,0.2754,
1421,0.2803,0.2764,0.2754,0.4990,0.2754,0.2754,
1422,0.2803,0.2773,0.2754,0.5000,0.2773,0.2754,
1423,0.2812,0.2773,0.2754,0.5000,0.2773,0.2754,
1424,0.2812,0.2773,0.2754,0.5000,0.2773,0.2764,
1425,0.2812,0.2773,0.2764,0.5010,0.2773,0.2764,
1426,0.2812,0.2773,0.2764,0.5010,0.2773,0.2764,
1427,0.2812,0.2773,0.2764,0.5010,0.2773,0.2764,
1428,0.2822,0.2783,0.2764,0.5029,0.2783,0.2764,
1429,0.2822,0.2783,0.2764,0.5029,0.2783,0.2764,
1430,0.2822,0.2783,0.2764,0.5029,0.2783,0.2783,
1431,0.2822,0.2783,0.2773,0.5029,0.2783,0.2783,
1432,0.2822,0.2783,0.2773,0.5039,0.2783,0.2783,
1433,0.2822,0.2783,0.2773,0.5039,0.2783,0.2783,
1434,0.2832,0.2793,0.2773,0.5039,0.2793,0.2783,
1435,0.2832,0.2793,0.2773,0.5049,0.2793,0.2783,
1436,0.2832,0.2793,0.2773,0.5049,0.2793,0.2793,
1437,0.2832,0.2793,0.2783,0.5049,0.2793,0.2793,
1438,0.2832,0.2793,0.2783,0.5049,0.2793,0.2793,
1439,0.2832,0.2793,0.2783,0.5059,0.2793,0.2793,
1440,0.2842,0.2812,0.2783,0.5059,0.2803,0.2793,
1441,0.2842,0.2812,0.2783,0.5059,0.2803,0.2793,
1442,0.2842,0.2812,0.2783,0.5068,0.2803,0.2803,
1443,0.2842,0.2812,0.2793,0.5068,0.2803,0.2803,
1444,0.2842,0.2812,0.2793,0.5068,0.2803,0.2803,
1445,0.2842,0.2812,0.2793,0.5088,0.2803,0.2803,
1446,0.2861,0.2822,0.2793,0.5088,0.2812,0.2803,
1447,0.2861,0.2822,0.2793,0.5088,0.2812,0.2803,
1448,0.2861,0.2822,0.2793,0.5088,0.2812,0.2812,
1449,0.2861,0.2822,0.2812,0.5098,0.2812,0.2812,
1450,0.2861,0.2822,0.2812,0.5098,0.2812,0.2812,
1451,0.2861,0.2822,0.2812,0.5098,0.2812,0.2812,
1452,0.2871,0.2832,0.2812,0.5107,0.2822,0.2812,
1453,0.2871,0.2832,0.2812,0.5107,0.2822,0.2812,
1454,0.2871,0.2832,0.2812,0.5107,0.2822,0.2822,
1455,0.2871,0.2832,0.2822,0.5117,0.2822,0.2822,
1456,0.2871,0.2832,0.2822,0.5117,0.2822,0.2822,
1457,0.2871,0.2832,0.2822,0.5117,0.2822,0.2822,
1458,0.2881,0.2842,0.2822,0.5117,0.2842,0.2822,
1459,0.2881,0.2842,0.2822,0.5127,0.2842,0.2822,
1460,0.2881,0.2842,0.2822,0.5127,0.2842,0.2842,
1461,0.2881,0.2842,0.2832,0.5127,0.2842,0.2842,
1462,0.2881,0.2842,0.2832,0.5137,0.2842,0.2842,
1463,0.2881,0.2842,0.2832,0.5137,0.2842,0.2842,
1464,0.2891,0.2852,0.2832,0.5137,0.2852,0.2842,
1465,0.2891,0.2852,0.2832,0.5137,0.2852,0.2842,
1466,0.2891,0.2852,0.2832,0.5156,0.2852,0.2852,
1467,0.2891,0.2852,0.2842,0.5156,0.2852,0.2852,
1468,0.2891,0.2852,0.2842,0.5156,0.2852,0.2852,
1469,0.2891,0.2852,0.2842,0.5166,0.2852,0.2852,
1470,0.2900,0.2861,0.2842,0.5166,0.2861,0.2852,
1471,0.2900,0.2861,0.2842,0.5166,0.2861,0.2852,
1472,0.2900,0.2861,0.2842,0.5176,0.2861,0.2861,
1473,0.2900,0.2861,0.2852,0.5176,0.2861,0.2861,
1474,0.2900,0.2861,0.2852,0.5176,0.2861,0.2861,
1475,0.2900,0.2861,0.2852,0.5176,0.2861,0.2861,
1476,0.2920,0.2881,0.2852,0.5186,0.2871,0.2861,
1477,0.2920,0.2881,0.2852,0.5186,0.2871,0.2861,
1478,0.2920,0.2881,0.2852,0.5186,0.2871,0.2871,
1479,0.2920,0.2881,0.2871,0.5195,0.2871,0.2871,
1480,0.2920,0.2881,0.2871,0.5195,0.2871,0.2871,
1481,0.2920,0.2881,0.2871,0.5195,0.2871,0.2871,
1482,0.2930,0.2891,0.2871,0.5215,0.2881,0.2871,
1483,0.2930,0.2891,0.2871,0.5215,0.2881,0.2871,
1484,0.2930,0.2891,0.2871,0.5215,0.2881,0.2881,
1485,0.2930,0.2891,0.2881,0.5225,0.2881,0.2881,
1486,0.2930,0.2891,0.2881,0.5225,0.2881,0.2881,
1487,0.2939,0.2891,0.2881,0.5225,0.2900,0.2881,
1488,0.2939,0.2900,0.2881,0.5234,0.2900,0.2881,
1489,0.2939,0.2900,0.2881,0.5234,0.2900,0.2881,
1490,0.2939,0.2900,0.2891,0.5234,0.2900,0.2891,
1491,0.2939,0.2900,0.2891,0.5244,0.2900,0.2891,
1492,0.2939,0.2900,0.2891,0.5244,0.2900,0.2891,
1493,0.2949,0.2910,0.2891,0.5244,0.2910,0.2891,
1494,0.2949,0.2910,0.2891,0.5254,0.2910,0.2891,
1495,0.2949,0.2910,0.2891,0.5254,0.2910,0.2891,
1496,0.2949,0.2910,0.2900,0.5254,0.2910,0.2910,
1497,0.2949,0.2910,0.2900,0.5264,0.2910,0.2910,
1498,0.2949,0.2910,0.2900,0.5264,0.2910,0.2910,
1499,0.2959,0.2920,0.2900,0.5264,0.2920,0.2910,
1500,0.2959,0.2920,0.2900,0.5283,0.2920,0.2910,
1501,0.2959,0.2920,0.2900,0.5283,0.2920,0.2920,
1502,0.2959,0.2920,0.2910,0.5283,0.2920,0.2920,
1503,0.2959,0.2920,0.2910,0.5283,0.2920,0.2920,
1504,0.2969,0.2920,0.2910,0.5293,0.2920,0.2920,
1505,0.2969,0.2939,0.2910,0.5293,0.2930,0.2920,
1506,0.2969,0.2939,0.2910,0.5293,0.2930,0.2920,
1507,0.2969,0.2939,0.2910,0.5303,0.2930,0.2930,
1508,0.2969,0.2939,0.2920,0.5303,0.2930,0.2930,
1509,0.2969,0.2939,0.2920,0.5303,0.2930,0.2930,
1510,0.2988,0.2939,0.2920,0.5312,0.2930,0.2930,
1511,0.2988,0.2949,0.2920,0.5312,0.2939,0.2930,
1512,0.2988,0.2949,0.2920,0.5312,0.2939,0.2930,
1513,0.2988,0.2949,0.2920,0.5322,0.2939,0.2939,
1514,0.2988,0.2949,0.2939,0.5322,0.2939,0.2939,
1515,0.2988,0.2949,0.2939,0.5322,0.2939,0.2939,
1516,0.2998,0.2949,0.2939,0.5322,0.2939,0.2939,
1517,0.2998,0.2959,0.2939,0.5342,0.2949,0.2939,
1518,0.2998,0.2959,0.2939,0.5342,0.2949,0.2939,
1519,0.2998,0.2959,0.2939,0.5342,0.2949,0.2949,
1520,0.2998,0.2959,0.2949,0.5352,0.2949,0.2949,
1521,0.2998,0.2959,0.2949,0.5352,0.2949,0.2949,
1522,0.3008,0.2959,0.2949,0.5352,0.2949,0.2949,
1523,0.3008,0.2969,0.2949,0.5361,0.2969,0.2949,
1524,0.3008,0.2969,0.2949,0.5361,0.2969,0.2949,
1525,0.3008,0.2969,0.2949,0.5361,0.2969,0.2969,
1526,0.3008,0.2969,0.2959,0.5361,0.2969,0.2969,
1527,0.3008,0.2969,0.2959,0.5371,0.2969,0.2969,
1528,0.3018,0.2969,0.2959,0.5371,0.2969,0.2969,
1529,0.3018,0.2979,0.2959,0.5371,0.2979,0.2969,
1530,0.3018,0.2979,0.2959,0.5381,0.2979,0.2969,
1531,0.3018,0.2979,0.2959,0.5381,0.2979,0.2979,
1532,0.3018,0.2979,0.2969,0.5381,0.2979,0.2979,
1533,0.3018,0.2979,0.2969,0.5391,0.2979,0.2979,
1534,0.3027,0.2979,0.2969,0.5391,0.2979,0.2979,
1535,0.3027,0.2988,0.2969,0.5391,0.2988,0.2979,
1536,0.3027,0.2988,0.2969,0.5391,0.2988,0.2979,
1537,0.3027,0.2988,0.2969,0.5410,0.2988,0.2988,
1538,0.3027,0.2988,0.2979,0.5410,0.2988,0.2988,
1539,0.3027,0.2988,0.2979,0.5410,0.2988,0.2988,
1540,0.3047,0.2988,0.2979,0.5420,0.2988,0.2988,
1541,0.3047,0.3008,0.2979,0.5420,0.2998,0.2988,
1542,0.3047,0.3008,0.2979,0.5420,0.2998,0.2988,
1543,0.3047,0.3008,0.2979,0.5430,0.2998,0.2998,
1544,0.3047,0.3008,0.2998,0.5430,0.2998,0.2998,
1545,0.3047,0.3008,0.2998,0.5430,0.2998,0.2998,
1546,0.3057,0.3008,0.2998,0.5430,0.2998,0.2998,
1547,0.3057,0.3018,0.2998,0.5439,0.3008,0.2998,
1548,0.3057,0.3018,0.2998,0.5439,0.3008,0.2998,
1549,0.3057,0.3018,0.2998,0.5439,0.3008,0.3008,
1550,0.3057,0.3018,0.3008,0.5449,0.3008,0.3008,
1551,0.3057,0.3018,0.3008,0.5449,0.3008,0.3008,
1552,0.3066,0.3018,0.3008,0.5449,0.3008,0.3008,
1553,0.3066,0.3027,0.3008,0.5469,0.3018,0.3008,
1554,0.3066,0.3027,0.3008,0.5469,0.3018,0.3008,
1555,0.3066,0.3027,0.3008,0.5469,0.3018,0.3018,
1556,0.3066,0.3027,0.3018,0.5469,0.3018,0.3018,
1557,0.3066,0.3027,0.3018,0.5479,0.3018,0.3018,
1558,0.3076,0.3027,0.3018,0.5479,0.3018,0.3018,
1559,0.3076,0.3037,0.3018,0.5479,0.3037,0.3018,
1560,0.3076,0.3037,0.3018,0.5488,0.3037,0.3018,
1561,0.3076,0.3037,0.3018,0.5488,0.3037,0.3037,
1562,0.3076,0.3037,0.3027,0.5488,0.3037,0.3037,
1563,0.3086,0.3037,0.3027,0.5488,0.3037,0.3037,
1564,0.3086,0.3037,0.3027,0.5498,0.3037,0.3037,
1565,0.3086,0.3047,0.3027,0.5498,0.3047,0.3037,
1566,0.3086,0.3047,0.3027,0.5498,0.3047,0.3037,
1567,0.3086,0.3047,0.3027,0.5508,0.3047,0.3047,
1568,0.3086,0.3047,0.3037,0.5508,0.3047,0.3047,
1569,0.3096,0.3047,0.3037,0.5508,0.3047,0.3047,
1570,0.3096,0.3047,0.3037,0.5518,0.3047,0.3047,
1571,0.3096,0.3066,0.3037,0.5518,0.3057,0.3047,
1572,0.3096,0.3066,0.3037,0.5518,0.3057,0.3047,
1573,0.3096,0.3066,0.3037,0.5537,0.3057,0.3057,
1574,0.3096,0.3066,0.3047,0.5537,0.3057,0.3057,
1575,0.3115,0.3066,0.3047,0.5537,0.3057,0.3057,
1576,0.3115,0.3076,0.3047,0.5547,0.3066,0.3057,
1577,0.3115,0.3076,0.3047,0.5547,0.3066,0.3057,
1578,0.3115,0.3076,0.3047,0.5547,0.3066,0.3057,
1579,0.3115,0.3076,0.3066,0.5547,0.3066,0.3066,
1580,0.3115,0.3076,0.3066,0.5557,0.3066,0.3066,
1581,0.3125,0.3076,0.3066,0.5557,0.3066,0.3066,
1582,0.3125,0.3086,0.3066,0.5557,0.3076,0.3066,
1583,0.3125,0.3086,0.3066,0.5566,0.3076,0.3066,
1584,0.3125,0.3086,0.3066,0.5566,0.3076,0.3066,
1585,0.3125,0.3086,0.3076,0.5566,0.3076,0.3076,
1586,0.3135,0.3086,0.3076,0.5576,0.3076,0.3076,
1587,0.3135,0.3086,0.3076,0.5576,0.3076,0.3076,
1588,0.3135,0.3096,0.3076,0.5576,0.3096,0.3076,
1589,0.3135,0.3096,0.3076,0.5586,0.3096,0.3076,
1590,0.3135,0.3096,0.3076,0.5586,0.3096,0.3086,
1591,0.3135,0.3096,0.3086,0.5586,0.3096,0.3086,
1592,0.3145,0.3096,0.3086,0.5605,0.3096,0.3086,
1593,0.3145,0.3096,0.3086,0.5605,0.3096,0.3086,
1594,0.3145,0.3105,0.3086,0.5605,0.3105,0.3086,
1595,0.3145,0.3105,0.3086,0.5615,0.3105,0.3086,
1596,0.3145,0.3105,0.3086,0.5615,0.3105,0.3105,
1597,0.3145,0.3105,0.3096,0.5615,0.3105,0.3105,
1598,0.3154,0.3105,0.3096,0.5615,0.3105,0.3105,
1599,0.3154,0.3105,0.3096,0.5625,0.3105,0.3105,
1600,0.3154,0.3115,0.3096,0.5625,0.3115,0.3105,
1601,0.3154,0.3115,0.3096,0.5625,0.3115,0.3105,
1602,0.3154,0.3115,0.3096,0.5635,0.3115,0.3115,
1603,0.3154,0.3115,0.3105,0.5635,0.3115,0.3115,
1604,0.3164,0.3115,0.3105,0.5635,0.3115,0.3115,
1605,0.3164,0.3115,0.3105,0.5645,0.3115,0.3115,
1606,0.3164,0.3135,0.3105,0.5645,0.3125,0.3115,
1607,0.3164,0.3135,0.3105,0.5645,0.3125,0.3115,
1608,0.3164,0.3135,0.3105,0.5664,0.3125,0.3125,
1609,0.3164,0.3135,0.3125,0.5664,0.3125,0.3125,
1610,0.3184,0.3135,0.3125,0.5664,0.3125,0.3125,
1611,0.3184,0.3135,0.3125,0.5674,0.3125,0.3125,
1612,0.3184,0.3145,0.3125,0.5674,0.3135,0.3125,
1613,0.3184,0.3145,0.3125,0.5674,0.3135,0.3125,
1614,0.3184,0.3145,0.3125,0.5674,0.3135,0.3135,
1615,0.3193,0.3145,0.3135,0.5684,0.3135,0.3135,
1616,0.3193,0.3145,0.3135,0.5684,0.3135,0.3135,
1617,0.3193,0.3154,0.3135,0.5684,0.3145,0.3135,
1618,0.3193,0.3154,0.3135,0.5693,0.3145,0.3135,
1619,0.3193,0.3154,0.3135,0.5693,0.3145,0.3135,
1620,0.3193,0.3154,0.3145,0.5693,0.3145,0.3145,
1621,0.3203,0.3154,0.3145,0.5703,0.3145,0.3145,
1622,0.3203,0.3154,0.3145,0.5703,0.3145,0.3145,
1623,0.3203,0.3164,0.3145,0.5703,0.3164,0.3145,
1624,0.3203,0.3164,0.3145,0.5703,0.3164,0.3145,
1625,0.3203,0.3164,0.3145,0.5713,0.3164,0.3145,
1626,0.3203,0.3164,0.3154,0.5713,0.3164,0.3164,
1627,0.3213,0.3164,0.3154,0.5713,0.3164,0.3164,
1628,0.3213,0.3164,0.3154,0.5732,0.3164,0.3164,
1629,0.3213,0.3174,0.3154,0.5732,0.3174,0.3164,
1630,0.3213,0.3174,0.3154,0.5732,0.3174,0.3164,
1631,0.3213,0.3174,0.3154,0.5742,0.3174,0.3164,
1632,0.3213,0.3174,0.3164,0.5742,0.3174,0.3174,
1633,0.3223,0.3174,0.3164,0.5742,0.3174,0.3174,
1634,0.3223,0.3174,0.3164,0.5742,0.3174,0.3174,
1635,0.3223,0.3184,0.3164,0.5752,0.3184,0.3174,
1636,0.3223,0.3184,0.3164,0.5752,0.3184,0.3174,
1637,0.3223,0.3184,0.3164,0.5752,0.3184,0.3174,
1638,0.3223,0.3184,0.3174,0.5762,0.3184,0.3184,
1639,0.3242,0.3184,0.3174,0.5762,0.3184,0.3184,
1640,0.3242,0.3184,0.3174,0.5762,0.3184,0.3184,
1641,0.3242,0.3203,0.3174,0.5771,0.3193,0.3184,
1642,0.3242,0.3203,0.3174,0.5771,0.3193,0.3184,
1643,0.3242,0.3203,0.3174,0.5771,0.3193,0.3184,
1644,0.3242,0.3203,0.3193,0.5771,0.3193,0.3193,
1645,0.3252,0.3203,0.3193,0.5791,0.3193,0.3193,
1646,0.3252,0.3203,0.3193,0.5791,0.3193,0.3193,
1647,0.3252,0.3213,0.3193,0.5791,0.3203,0.3193,
1648,0.3252,0.3213,0.3193,0.5801,0.3203,0.3193,
1649,0.3252,0.3213,0.3193,0.5801,0.3203,0.3193,
1650,0.3252,0.3213,0.3203,0.5801,0.3203,0.3203,
1651,0.3262,0.3213,0.3203,0.5811,0.3203,0.3203,
1652,0.3262,0.3213,0.3203,0.5811,0.3203,0.3203,
1653,0.3262,0.3223,0.3203,0.5811,0.3223,0.3203,
1654,0.3262,0.3223,0.3203,0.5811,0.3223,0.3203,
1655,0.3262,0.3223,0.3203,0.5820,0.3223,0.3203,
1656,0.3262,0.3223,0.3213,0.5820,0.3223,0.3213,
1657,0.3271,0.3223,0.3213,0.5820,0.3223,0.3213,
1658,0.3271,0.3223,0.3213,0.5830,0.3223,0.3213,
1659,0.3271,0.3232,0.3213,0.5830,0.3232,0.3213,
1660,0.3271,0.3232,0.3213,0.5830,0.3232,0.3213,
1661,0.3271,0.3232,0.3213,0.5830,0.3232,0.3213,
1662,0.3271,0.3232,0.3223,0.5840,0.3232,0.3232,
